Game,total_industry,regard,total_science,uid,ai,huid,total_stars,total_fleets,total_strength,alias,avatar,conceded,ready,total_economy,missed_turns,karma_to_give,scanning,propulsion,terraforming,research,weapons,banking,manufacturing,position,Survived,Over 10,Podium,Winner,AFK,Rank,True Alias,Played,Max Tech
Epsilon Alshain,0,0,0,43,0,64,0,0,0,DynoLoafer,50,3,1,0,0,15,5,5,3,3,6,4,6,,0,0,0,0,0,1,DynoLoafer,1,6
Epsilon Alshain,0,0,0,44,0,47,0,0,0,Wolfgang,33,3,1,0,0,15,8,7,11,4,23,9,15,,0,0,0,0,0,1,Wolfgang,1,23
Epsilon Alshain,0,0,0,45,1,25,0,0,0,Hakke,34,1,1,0,0,16,3,2,2,2,4,2,3,,0,0,0,0,0,1,Hakke,1,4
Epsilon Alshain,0,0,0,47,1,51,0,0,0,Piripirium,20,1,1,0,0,16,3,1,2,1,2,1,2,,0,0,0,0,0,1,Piripirium,1,3
Epsilon Alshain,0,0,0,48,1,43,0,0,0,Ungoliant,28,1,1,0,0,16,3,2,1,2,2,1,1,,0,0,0,0,0,1,Ungoliant,1,3
Epsilon Alshain,0,0,0,49,1,7,0,0,0,TheSnuppy,36,1,1,0,0,16,3,1,2,3,1,3,3,,0,0,0,0,0,1,TheSnuppy,1,3
Epsilon Alshain,0,0,0,50,1,15,0,0,0,Kir,41,1,1,0,0,16,3,2,3,3,3,3,3,,0,0,0,0,0,1,Kir,1,3
Epsilon Alshain,0,0,0,51,1,5,0,0,0,Ur Quan,31,1,1,0,0,16,7,6,6,6,7,6,6,,0,0,0,0,0,1,Ur Quan,1,7
Epsilon Alshain,0,0,0,52,0,34,0,0,0,TaxFraud,31,3,1,0,0,0,8,9,11,7,22,12,16,,0,0,0,0,0,1,TaxFraud,1,22
Epsilon Alshain,0,0,0,55,1,49,0,0,0,tempname,50,1,1,0,0,16,3,2,2,1,3,1,1,,0,0,0,0,0,1,tempname,1,3
Epsilon Alshain,0,0,0,57,1,30,0,0,0,Adders,38,1,1,0,0,16,3,2,2,3,2,2,4,,0,0,0,0,0,1,Adders,1,4
Epsilon Alshain,0,0,0,58,1,26,0,0,0,Tiernan,32,1,1,0,0,16,4,3,3,4,5,3,3,,0,0,0,0,0,1,Tiernan,1,5
Epsilon Alshain,0,0,0,59,0,63,0,0,0,Comically johngod,34,3,1,0,0,16,3,5,2,1,2,2,2,,0,0,0,0,0,1,Comically johngod,1,5
Epsilon Alshain,0,0,0,61,1,56,0,0,0,Redpill,36,1,1,0,0,16,3,2,1,1,3,2,2,,0,0,0,0,0,1,Redpill,1,3
Epsilon Alshain,0,0,0,62,0,44,0,0,0,Cramb,38,3,1,0,0,9,6,9,6,4,8,5,6,,0,0,0,0,0,1,Cramb,1,9
Epsilon Alshain,0,0,0,63,1,52,0,0,0,Kridotsuk,33,2,1,0,0,16,4,4,3,3,5,4,4,,0,0,0,0,1,0,Kridotsuk,1,5
Epsilon Alshain,0,0,0,0,1,39,0,0,0,Azi,38,2,1,0,0,16,3,3,2,2,2,2,2,,0,0,0,0,1,0,Azi,1,3
Epsilon Alshain,0,0,0,1,1,45,0,0,0,Slicertos,17,2,1,0,0,16,3,2,2,2,3,2,3,,0,0,0,0,1,0,Slicertos,1,3
Epsilon Alshain,0,0,0,7,1,3,0,0,0,najkn,33,2,1,0,0,16,4,5,4,4,5,5,5,,0,0,0,0,1,0,najkn,1,5
Epsilon Alshain,0,0,0,9,1,32,0,0,0,Upper,38,2,1,0,0,16,3,2,2,2,2,3,1,,0,0,0,0,1,0,Upper,1,3
Epsilon Alshain,0,0,0,25,1,18,0,0,0,robwaste,34,2,1,0,0,16,3,2,1,1,2,1,2,,0,0,0,0,1,0,robwaste,1,3
Epsilon Alshain,0,0,0,26,1,33,0,0,0,FREE LOOT,32,2,1,0,0,16,3,2,2,1,2,2,1,,0,0,0,0,1,0,FREE LOOT,1,3
Epsilon Alshain,0,0,0,28,1,54,0,0,0,o0k6,38,2,1,0,0,16,5,4,3,4,7,5,4,,0,0,0,0,1,0,o0k6,1,7
Epsilon Alshain,0,0,0,34,1,8,0,0,0,Hempton,33,2,1,0,0,16,3,1,2,2,3,1,2,,0,0,0,0,1,0,Hempton,1,3
Epsilon Alshain,0,0,0,39,1,4,0,0,0,Pi to the Poo Power,33,2,1,0,0,16,5,5,6,5,6,6,6,,0,0,0,0,1,0,Pi to the Poo Power,1,6
Epsilon Alshain,0,0,0,53,1,53,0,0,0,The Many,44,2,1,0,0,16,5,4,3,3,6,4,4,,0,0,0,0,1,0,The Many,1,6
Epsilon Alshain,0,0,0,56,1,62,0,0,0,ToastiiBroskii,38,2,1,0,0,16,3,1,2,2,3,2,2,,0,0,0,0,1,0,ToastiiBroskii,1,3
Eta Biham,3181,0,1092,62,0,57,289,347,367844,Kaine,1,0,0,4019,0,16,17,25,31,13,45,18,28,1,1,1,1,1,0,64,Kaine,1,45
Eta Biham,2117,0,578,2,0,63,172,134,248064,Shell Game,29,0,0,2394,0,16,17,25,30,13,42,18,28,2,1,1,1,0,0,32,Shell Game,1,42
Eta Biham,1413,0,487,63,0,54,124,136,284707,Thought for Food,25,0,0,1090,0,16,16,26,32,14,41,18,28,3,1,1,1,0,0,16,Thought for Food,1,41
Eta Biham,980,0,339,48,1,58,108,74,224681,BaronVonDawn,50,1,1,1121,0,11,14,22,26,13,40,18,30,4,1,1,0,0,0,1,BaronVonDawn,1,40
Eta Biham,390,0,44,25,0,18,45,56,124952,The Jewish Star Empire,38,0,0,882,0,16,17,25,31,13,41,18,28,5,1,1,0,0,0,1,The Jewish Star Empire,1,41
Eta Biham,315,0,126,57,0,4,38,15,65699,Mourdeeb,50,0,0,458,0,16,12,14,23,16,28,18,17,6,1,1,0,0,0,1,Mourdeeb,1,28
Eta Biham,566,0,71,22,0,24,36,30,102427,JellyBelly,25,0,0,285,0,1,9,8,22,8,30,21,23,7,1,1,0,0,0,1,JellyBelly,1,30
Eta Biham,271,0,107,43,0,23,31,13,13295,Toothless Pete,30,0,0,346,0,4,9,8,22,8,31,20,23,8,1,1,0,0,0,1,Toothless Pete,1,31
Eta Biham,264,0,74,56,0,27,20,19,16794,TOGNICK,38,0,0,195,0,0,9,8,22,8,30,21,23,9,1,1,0,0,0,1,TOGNICK,1,30
Eta Biham,119,0,36,38,0,28,9,23,8442,Klick Klack,36,0,0,83,0,16,9,9,22,8,30,20,25,10,1,0,0,0,0,1,Klick Klack,1,30
Eta Biham,15,0,12,0,0,64,1,9,10342,Corwinsw,50,0,0,34,0,0,10,11,17,8,22,18,17,11,1,0,0,0,0,1,Corwinsw,1,22
Eta Biham,0,0,0,1,1,46,0,0,0,Amblyr,33,1,1,0,0,16,8,7,9,8,12,6,8,,0,0,0,0,0,1,Amblyr,1,12
Eta Biham,0,0,0,5,1,52,0,0,0,C3aca,33,1,1,0,0,16,5,4,4,4,6,3,5,,0,0,0,0,0,1,C3aca,1,6
Eta Biham,0,0,0,8,0,3,0,0,0,Pulsos,33,3,1,0,0,16,3,1,1,1,2,2,1,,0,0,0,0,0,1,Pulsos,1,3
Eta Biham,0,0,0,9,0,11,0,0,0,MSI,32,3,1,0,0,16,7,8,13,7,25,7,13,,0,0,0,0,0,1,MSI,1,25
Eta Biham,0,0,0,11,1,48,0,0,0,Amoeba,36,1,1,0,0,16,4,2,2,3,3,3,3,,0,0,0,0,0,1,Amoeba,1,4
Eta Biham,0,0,0,13,0,2,0,0,0,Dood,40,3,1,0,0,16,10,11,16,7,22,18,17,,0,0,0,0,0,1,Dood,1,22
Eta Biham,0,0,0,15,1,8,0,0,0,upp,38,1,1,0,0,16,6,7,11,6,12,6,9,,0,0,0,0,0,1,upp,1,12
Eta Biham,0,0,0,16,1,40,0,0,0,Elendil,38,1,1,0,0,16,11,10,11,10,19,9,11,,0,0,0,0,0,1,Elendil,1,19
Eta Biham,0,0,0,17,1,39,0,0,0,Colored Silicon,32,1,1,0,0,16,5,6,7,7,11,9,6,,0,0,0,0,0,1,Colored Silicon,1,11
Eta Biham,0,0,0,18,0,7,0,0,0,Yuridia,34,3,1,0,0,16,3,2,2,2,3,1,1,,0,0,0,0,0,1,Yuridia,1,3
Eta Biham,0,0,0,19,0,59,0,0,0,SLV,38,3,1,0,0,16,3,2,2,1,3,1,2,,0,0,0,0,0,1,SLV,1,3
Eta Biham,0,0,0,20,0,16,0,0,0,Wave Motion Guns INC,36,3,1,0,0,16,4,4,2,3,5,4,2,,0,0,0,0,0,1,Wave Motion Guns INC,1,5
Eta Biham,0,0,0,21,1,45,0,0,0,Redbolt,36,1,1,0,0,16,9,10,9,9,17,9,10,,0,0,0,0,0,1,Redbolt,1,17
Eta Biham,0,0,0,24,1,6,0,0,0,Void Trinity,50,1,1,0,0,16,6,9,8,6,11,6,8,,0,0,0,0,0,1,Void Trinity,1,11
Eta Biham,0,0,0,28,1,34,0,0,0,poundtown,34,1,1,0,0,16,5,6,4,3,6,5,3,,0,0,0,0,0,1,poundtown,1,6
Eta Biham,0,0,0,29,0,15,0,0,0,Dangerous Munitions,36,3,1,0,0,16,3,5,2,2,4,3,3,,0,0,0,0,0,1,Dangerous Munitions,1,5
Eta Biham,0,0,0,31,0,10,0,0,0,excal1239,50,3,1,0,0,16,3,1,1,2,2,2,2,,0,0,0,0,0,1,excal1239,1,3
Eta Biham,0,0,0,32,1,44,0,0,0,Titans of the Void,32,1,1,0,0,16,9,7,9,8,12,7,9,,0,0,0,0,0,1,Titans of the Void,1,12
Eta Biham,0,0,0,36,1,41,0,0,0,Praxus,33,1,1,0,0,16,6,8,6,6,9,6,7,,0,0,0,0,0,1,Praxus,1,9
Eta Biham,0,0,0,39,0,62,0,0,0,The spiderpigeon,50,3,1,0,0,0,3,2,2,1,3,2,1,,0,0,0,0,0,1,The spiderpigeon,1,3
Eta Biham,0,0,0,40,1,31,0,0,0,bb science,38,1,1,0,0,16,4,5,5,6,9,6,6,,0,0,0,0,0,1,bb science,1,9
Eta Biham,0,0,0,41,1,32,0,0,0,Rathi,32,1,1,0,0,16,8,8,9,6,10,9,9,,0,0,0,0,0,1,Rathi,1,10
Eta Biham,0,0,0,42,1,36,0,0,0,Piri Dynasty,29,1,1,0,0,7,8,8,9,9,14,9,9,,0,0,0,0,0,1,Piri Dynasty,1,14
Eta Biham,0,0,0,44,0,38,0,0,0,Dracs,34,3,1,0,0,16,3,2,2,2,4,2,2,,0,0,0,0,0,1,Dracs,1,4
Eta Biham,0,0,0,45,0,56,0,0,0,Bident,33,3,1,0,0,16,3,2,1,2,2,2,1,,0,0,0,0,0,1,Bident,1,3
Eta Biham,0,0,0,46,0,42,0,0,0,iHexRT,38,3,1,0,0,16,3,2,3,4,4,3,3,,0,0,0,0,0,1,iHexRT,1,4
Eta Biham,0,0,0,47,0,1,0,0,0,Dhesath,38,3,1,0,0,16,3,1,1,2,4,3,2,,0,0,0,0,0,1,Dhesath,1,4
Eta Biham,0,0,0,49,1,47,0,0,0,Hives,36,1,1,0,0,16,4,6,7,7,9,5,6,,0,0,0,0,0,1,Hives,1,9
Eta Biham,0,0,0,52,1,30,0,0,0,Eigengeist,16,1,1,0,0,16,4,4,5,5,5,3,5,,0,0,0,0,0,1,Eigengeist,1,5
Eta Biham,0,0,0,54,1,25,0,0,0,echhishiyouwu,36,1,1,0,0,16,3,1,2,2,3,2,2,,0,0,0,0,0,1,echhishiyouwu,1,3
Eta Biham,0,0,0,55,1,49,0,0,0,Bird Box,50,1,1,0,0,16,4,3,4,5,6,5,4,,0,0,0,0,0,1,Bird Box,1,6
Eta Biham,0,0,0,59,1,33,0,0,0,MonkeyPox,36,1,1,0,0,16,8,8,8,8,14,9,9,,0,0,0,0,0,1,MonkeyPox,1,14
Eta Biham,0,0,0,60,1,37,0,0,0,ewalsh05,34,1,1,0,0,13,3,1,2,3,3,2,1,,0,0,0,0,0,1,ewalsh05,1,3
Eta Biham,0,0,0,61,1,20,0,0,0,MrWalshington,36,1,1,0,0,16,5,4,4,4,5,4,4,,0,0,0,0,0,1,MrWalshington,1,5
Eta Biham,50,0,25,27,1,12,1,1,17580,Ur Quan,38,2,1,64,0,16,13,14,16,12,28,16,21,,0,0,0,0,1,0,Ur Quan,1,28
Eta Biham,0,0,0,3,1,21,0,0,0,The Golden Coin,33,2,1,0,0,16,4,3,3,3,4,4,3,,0,0,0,0,1,0,The Golden Coin,1,4
Eta Biham,0,0,0,4,1,29,0,0,0,OneRingToRuleThemAll,33,2,1,0,0,16,3,3,2,2,2,3,2,,0,0,0,0,1,0,OneRingToRuleThemAll,1,3
Eta Biham,0,0,0,6,1,43,0,0,0,thaxan,38,2,1,0,0,16,4,6,6,5,6,6,6,,0,0,0,0,1,0,thaxan,1,6
Eta Biham,0,0,0,7,1,55,0,0,0,ShimShamWhimmyWham,50,2,1,0,0,16,3,2,2,2,2,3,3,,0,0,0,0,1,0,ShimShamWhimmyWham,1,3
Eta Biham,0,0,0,10,1,13,0,0,0,saints,38,2,1,0,0,16,3,2,2,3,2,2,2,,0,0,0,0,1,0,saints,1,3
Eta Biham,0,0,0,12,1,35,0,0,0,Redstone1230,50,2,1,0,0,16,4,3,3,2,4,3,2,,0,0,0,0,1,0,Redstone1230,1,4
Eta Biham,0,0,0,14,1,53,0,0,0,BEAAAAAAAAN,34,2,1,0,0,16,3,2,2,2,1,1,1,,0,0,0,0,1,0,BEAAAAAAAAN,1,3
Eta Biham,0,0,0,23,1,26,0,0,0,LORD Z3R0,50,2,1,0,0,16,3,3,2,3,3,3,5,,0,0,0,0,1,0,LORD Z3R0,1,5
Eta Biham,0,0,0,26,1,17,0,0,0,Silas Surong,34,2,1,0,0,16,3,3,2,2,4,3,2,,0,0,0,0,1,0,Silas Surong,1,4
Eta Biham,0,0,0,30,1,9,0,0,0,uglfem,50,2,1,0,0,16,7,8,11,7,14,7,11,,0,0,0,0,1,0,uglfem,1,14
Eta Biham,0,0,0,33,1,22,0,0,0,Sefa,33,2,1,0,0,16,3,2,2,2,3,3,2,,0,0,0,0,1,0,Sefa,1,3
Eta Biham,0,0,0,34,1,19,0,0,0,exterminators,36,2,1,0,0,16,5,4,4,3,5,4,4,,0,0,0,0,1,0,exterminators,1,5
Eta Biham,0,0,0,35,1,50,0,0,0,Villainy,33,2,1,0,0,16,3,2,2,2,2,2,3,,0,0,0,0,1,0,Villainy,1,3
Eta Biham,0,0,0,37,1,60,0,0,0,Rigelians,34,2,1,0,0,16,3,2,3,2,3,2,1,,0,0,0,0,1,0,Rigelians,1,3
Eta Biham,0,0,0,50,1,14,0,0,0,Trigford,33,2,1,0,0,16,5,4,6,4,5,6,4,,0,0,0,0,1,0,Trigford,1,6
Eta Biham,0,0,0,51,1,51,0,0,0,OnTheRocks,15,2,1,0,0,16,6,7,8,7,12,8,8,,0,0,0,0,1,0,OnTheRocks,1,12
Eta Biham,0,0,0,53,1,5,0,0,0,Rathmeel,32,2,1,0,0,16,4,2,2,2,4,3,2,,0,0,0,0,1,0,Rathmeel,1,4
Eta Biham,0,0,0,58,1,61,0,0,0,Pepeu,38,2,1,0,0,16,3,2,3,2,3,2,1,,0,0,0,0,1,0,Pepeu,1,3
Eta Dnoces,1806,0,855,51,0,54,325,290,151698,iHexRT,33,0,0,2331,0,16,9,14,19,8,33,8,23,1,1,1,1,1,0,64,iHexRT,1,33
Eta Dnoces,590,0,220,54,0,56,131,145,71948,Rabbits,44,0,0,1301,0,5,9,14,22,8,24,8,23,2,1,1,1,0,0,32,Rabbits,1,24
Eta Dnoces,642,0,209,16,0,53,123,96,78719,Ungoliant,28,0,0,813,0,15,9,14,19,8,24,8,23,3,1,1,1,0,0,16,Ungoliant,1,24
Eta Dnoces,380,0,251,9,0,49,76,59,40337,Eoin6t,38,0,0,324,0,16,9,18,19,8,24,8,20,4,1,1,0,0,0,1,Eoin6t,1,24
Eta Dnoces,518,0,114,31,0,59,49,52,48569,A Stoned Ape,35,0,0,709,0,0,8,8,20,6,14,6,11,5,1,1,0,0,0,1,A Stoned Ape,1,20
Eta Dnoces,216,0,90,34,0,28,47,25,28287,Harry Tante,50,0,0,289,0,0,7,8,9,3,17,4,12,6,1,1,0,0,0,1,Harry Tante,1,17
Eta Dnoces,335,0,117,52,0,26,45,41,20265,Corporation 923,33,0,0,421,0,2,7,8,9,9,17,5,15,7,1,1,0,0,0,1,Corporation 923,1,17
Eta Dnoces,162,0,78,23,1,22,27,35,14341,Ice 99,32,1,1,245,0,16,11,11,11,11,14,10,10,8,1,1,0,0,0,1,Ice 99,1,14
Eta Dnoces,128,0,58,4,1,12,24,26,10712,Sawkus,38,1,1,145,0,16,11,11,11,11,13,10,10,9,1,1,0,0,0,1,Sawkus,1,13
Eta Dnoces,91,0,37,45,0,10,17,11,8728,Dundee Best Boss,50,0,0,60,0,16,7,7,11,8,20,7,9,10,1,1,0,0,0,1,Dundee Best Boss,1,20
Eta Dnoces,83,0,35,42,1,21,14,15,7340,Killer3Fox,36,1,1,98,0,16,11,11,11,11,14,10,10,11,1,1,0,0,0,1,Killer3Fox,1,14
Eta Dnoces,21,0,11,35,0,39,5,9,5564,Lorentz,41,0,0,22,0,0,9,8,16,8,14,8,12,12,1,0,0,0,0,1,Lorentz,1,16
Eta Dnoces,18,0,4,47,0,41,1,4,1798,SpaceMaster,33,0,0,21,0,0,9,8,11,7,13,7,11,13,1,0,0,0,0,1,SpaceMaster,1,13
Eta Dnoces,0,0,1,26,0,62,1,2,116,Bellum,32,0,0,7,0,16,4,5,4,4,5,7,4,14,1,0,0,0,0,1,Bellum,1,7
Eta Dnoces,10,0,5,1,1,15,1,1,818,Banking Association,20,1,1,10,0,16,6,4,4,5,5,5,4,15,1,0,0,0,0,1,Banking Association,1,6
Eta Dnoces,6,0,3,28,1,36,1,0,100,Wulms,50,1,1,4,0,5,9,8,12,8,15,8,10,16,1,0,0,0,0,1,Wulms,1,15
Eta Dnoces,0,0,0,13,1,9,0,1,127,Szeth,45,1,1,0,0,16,8,7,11,8,14,7,9,,0,0,0,0,0,1,Chantz,1,14
Eta Dnoces,0,0,0,12,1,27,0,0,0,Anonimas,12,1,1,0,0,16,3,1,2,2,2,2,2,,0,0,0,0,0,1,Anonimas,1,3
Eta Dnoces,0,0,0,25,1,25,0,0,0,Banking Guild,26,1,1,0,0,0,3,1,2,3,3,3,3,,0,0,0,0,0,1,Banking Guild,1,3
Eta Dnoces,0,0,0,40,0,24,0,0,0,BelSon,16,3,1,0,0,16,3,2,2,3,3,3,3,,0,0,0,0,0,1,BelSon,1,3
Eta Dnoces,0,0,0,36,1,32,0,0,0,Bimboplimp,38,1,1,0,0,16,3,2,1,1,2,1,1,,0,0,0,0,0,1,Bimboplimp,1,3
Eta Dnoces,0,0,0,24,1,31,0,0,0,BioM6,38,1,1,0,0,16,8,6,8,7,10,6,7,,0,0,0,0,0,1,BioM6,1,10
Eta Dnoces,0,0,0,17,1,5,0,0,0,Charlescomm,38,1,1,0,0,16,7,6,6,7,8,6,7,,0,0,0,0,0,1,Charlescomm,1,8
Eta Dnoces,0,0,0,2,1,60,0,0,0,Cup of Tree,27,1,1,0,0,16,4,4,4,3,3,4,4,,0,0,0,0,0,1,Cup of Tree,1,4
Eta Dnoces,0,0,0,44,1,16,0,0,0,Direct Collapse,50,1,1,0,0,6,4,3,2,4,5,4,4,,0,0,0,0,0,1,Direct Collapse,1,5
Eta Dnoces,0,0,0,57,1,57,0,0,0,Frostwolf,38,1,1,0,0,16,3,3,2,2,3,2,2,,0,0,0,0,0,1,Frostwolf,1,3
Eta Dnoces,0,0,0,18,0,1,0,0,0,GamingMoment,38,3,1,0,0,0,5,3,4,3,5,3,3,,0,0,0,0,0,1,GamingMoment,1,5
Eta Dnoces,0,0,0,49,1,47,0,0,0,Habibibibi,33,1,1,0,0,16,5,5,5,4,7,4,5,,0,0,0,0,0,1,Habibibibi,1,7
Eta Dnoces,0,0,0,22,0,48,0,0,0,Kharon,33,3,1,0,0,16,3,2,3,3,4,3,4,,0,0,0,0,0,1,Kharon,1,4
Eta Dnoces,0,0,0,61,1,58,0,0,0,Matty x,33,1,1,0,0,16,3,2,2,2,3,2,2,,0,0,0,0,0,1,Matty x,1,3
Eta Dnoces,0,0,0,37,1,3,0,0,0,miraste,23,1,1,0,0,16,5,3,6,4,6,3,4,,0,0,0,0,0,1,miraste,1,6
Eta Dnoces,0,0,0,15,1,7,0,0,0,Moneymancer,38,1,1,0,0,16,5,5,5,4,4,5,6,,0,0,0,0,0,1,Moneymancer,1,6
Eta Dnoces,0,0,0,5,0,13,0,0,0,Nightmareonmystreet,38,3,1,0,0,0,4,3,2,4,4,3,2,,0,0,0,0,0,1,Nightmareonmystreet,1,4
Eta Dnoces,0,0,0,46,0,46,0,0,0,Pokchop,35,3,1,0,0,16,4,5,6,3,6,3,4,,0,0,0,0,0,1,Pokchop,1,6
Eta Dnoces,0,0,0,60,0,4,0,0,0,Red Sus,36,3,1,0,0,16,3,2,1,1,3,2,2,,0,0,0,0,0,1,Red Sus,1,3
Eta Dnoces,0,0,0,30,1,33,0,0,0,Silversaint,33,1,1,0,0,16,4,3,2,3,3,2,3,,0,0,0,0,0,1,Silversaint,1,4
Eta Dnoces,0,0,0,19,1,52,0,0,0,The one who Weaves,36,1,1,0,0,16,3,2,2,2,2,2,2,,0,0,0,0,0,1,The one who Weaves,1,3
Eta Dnoces,0,0,0,8,1,44,0,0,0,The Pantomime Villains,36,1,1,0,0,14,8,8,11,8,11,7,9,,0,0,0,0,0,1,The Pantomime Villains,1,11
Eta Dnoces,0,0,0,41,0,35,0,0,0,Tide,38,3,1,0,0,0,3,3,5,4,4,5,4,,0,0,0,0,0,1,Tide,1,5
Eta Dnoces,0,0,0,3,0,6,0,0,0,TINTIN,38,3,1,0,0,16,7,7,7,7,10,7,9,,0,0,0,0,0,1,TINTIN,1,10
Eta Dnoces,0,0,0,59,1,14,0,0,0,Toltec,33,1,1,0,0,16,4,2,2,3,3,3,2,,0,0,0,0,0,1,Toltec,1,4
Eta Dnoces,0,0,0,14,0,64,0,0,0,Veronica,38,3,1,0,0,16,4,4,3,3,4,4,4,,0,0,0,0,0,1,Veronica,1,4
Eta Dnoces,0,0,0,58,1,20,0,0,0,VikingIce,29,1,1,0,0,16,4,4,4,4,5,3,4,,0,0,0,0,0,1,VikingIce,1,5
Eta Dnoces,0,0,0,33,1,30,0,0,0,Wavefunction Collapser,38,1,1,0,0,16,5,4,4,3,4,3,3,,0,0,0,0,0,1,Wavefunction Collapser,1,5
Eta Dnoces,9,0,4,7,1,37,1,1,936,swag messiah,38,2,1,7,0,16,4,3,4,2,4,5,3,,0,0,0,0,1,0,swag messiah,1,5
Eta Dnoces,15,0,7,53,1,38,1,0,496,JeXud0s,38,2,1,20,0,16,9,8,12,8,15,9,10,,0,0,0,0,1,0,JeXud0s,1,15
Eta Dnoces,0,0,0,29,1,63,0,0,0,BoboTHE,36,2,1,0,0,16,7,7,6,7,9,6,8,,0,0,0,0,1,0,BoboTHE,1,9
Eta Dnoces,0,0,0,39,1,19,0,0,0,ChickenWing,33,2,1,0,0,16,5,5,6,5,6,5,5,,0,0,0,0,1,0,ChickenWing,1,6
Eta Dnoces,0,0,0,0,1,45,0,0,0,Cox Ucher,38,2,1,0,0,16,4,3,2,4,5,4,3,,0,0,0,0,1,0,Cox Ucher,1,5
Eta Dnoces,0,0,0,11,1,18,0,0,0,DW3,50,2,1,0,0,16,5,5,6,4,6,5,5,,0,0,0,0,1,0,DW3,1,6
Eta Dnoces,0,0,0,38,1,34,0,0,0,El Gran Idiota,34,2,1,0,0,16,5,4,4,4,5,5,5,,0,0,0,0,1,0,El Gran Idiota,1,5
Eta Dnoces,0,0,0,10,1,17,0,0,0,Elves of Deep Shadow,50,2,1,0,0,16,4,5,5,4,5,4,5,,0,0,0,0,1,0,Elves of Deep Shadow,1,5
Eta Dnoces,0,0,0,55,1,11,0,0,0,Formonculi,33,2,1,0,0,16,3,1,2,2,2,1,2,,0,0,0,0,1,0,Formonculi,1,3
Eta Dnoces,0,0,0,6,1,23,0,0,0,Jaezz79,34,2,1,0,0,16,3,2,2,2,1,1,2,,0,0,0,0,1,0,Jaezz79,1,3
Eta Dnoces,0,0,0,63,1,55,0,0,0,jebanygej,38,2,1,0,0,16,3,2,2,2,3,3,1,,0,0,0,0,1,0,jebanygej,1,3
Eta Dnoces,0,0,0,43,1,8,0,0,0,lukebrbrbet4wkjn,38,2,1,0,0,16,3,2,1,1,2,1,2,,0,0,0,0,1,0,lukebrbrbet4wkjn,1,3
Eta Dnoces,0,0,0,27,1,2,0,0,0,Mainstreamt,50,2,1,0,0,16,4,3,3,4,4,3,4,,0,0,0,0,1,0,Mainstreamt,1,4
Eta Dnoces,0,0,0,56,1,42,0,0,0,MrB2,34,2,1,0,0,16,3,1,1,1,3,2,1,,0,0,0,0,1,0,MrB2,1,3
Eta Dnoces,0,0,0,48,1,29,0,0,0,PepsiMax,50,2,1,0,0,16,3,2,2,1,4,2,1,,0,0,0,0,1,0,PepsiMax,1,4
Eta Dnoces,0,0,0,62,1,51,0,0,0,superepicgamer,38,2,1,0,0,16,4,3,4,4,4,3,4,,0,0,0,0,1,0,superepicgamer,1,4
Eta Dnoces,0,0,0,50,1,40,0,0,0,thisiscool,38,2,1,0,0,16,3,2,2,2,2,2,2,,0,0,0,0,1,0,thisiscool,1,3
Eta Dnoces,0,0,0,32,1,43,0,0,0,Vatican State,33,2,1,0,0,16,3,1,1,2,3,2,1,,0,0,0,0,1,0,Vatican State,1,3
Eta Dnoces,0,0,0,21,1,61,0,0,0,What is this game,38,2,1,0,0,16,4,4,5,3,3,4,4,,0,0,0,0,1,0,What is this game,1,5
Eta Dnoces,0,0,0,20,1,50,0,0,0,Xendrexus,50,2,1,0,0,16,5,4,4,4,5,5,5,,0,0,0,0,1,0,Xendrexus,1,5
Gamma Etamin,4337,0,1189,54,0,55,293,393,609409,Clanmac,34,0,0,3690,0,16,12,13,49,14,45,20,40,1,1,1,1,1,0,64,Clanmac,1,49
Gamma Etamin,3819,0,1256,20,0,16,255,182,705531,Paralax,38,0,0,3113,0,0,11,12,36,12,42,19,49,2,1,1,1,0,0,32,Paralax,1,49
Gamma Etamin,1117,0,560,57,0,7,102,119,307605,Lasper Vaille,33,0,0,1024,0,0,11,13,44,13,46,24,42,3,1,1,1,0,0,16,Lasper Vaille,1,46
Gamma Etamin,1120,0,496,51,0,58,94,58,212680,Zedude,34,0,0,1410,0,16,11,11,44,13,45,24,43,4,1,1,0,0,0,1,Zedude,1,45
Gamma Etamin,717,0,189,4,0,41,57,88,49405,Macomber,19,0,0,541,0,0,9,9,26,8,40,11,31,5,1,1,0,0,0,1,Macomber,1,40
Gamma Etamin,230,0,52,14,0,49,33,66,30777,emi,34,0,0,169,0,16,9,14,18,13,43,20,40,6,1,1,0,0,0,1,emi,1,43
Gamma Etamin,272,0,79,53,0,12,22,37,150600,WARMASON,32,0,0,183,0,0,14,11,30,10,35,17,30,7,1,1,0,0,0,1,WARMASON,1,35
Gamma Etamin,116,0,23,21,0,52,22,31,13931,The Hive,47,0,0,71,0,0,10,8,12,14,38,11,12,8,1,1,0,0,0,1,The Hive,1,38
Gamma Etamin,49,0,11,49,0,40,3,56,51324,between you and me,33,0,0,26,0,15,9,9,26,9,40,12,30,9,1,0,0,0,0,1,spymort,1,40
Gamma Etamin,33,0,20,8,0,28,2,2,2333,The Web of Saratoh,36,0,0,45,0,15,7,8,11,6,14,6,8,10,1,0,0,0,0,1,The Web of Saratoh,1,14
Gamma Etamin,17,0,12,58,0,1,1,2,3866,HungryKC,22,0,0,20,0,16,7,5,8,6,10,6,12,11,1,0,0,0,0,1,HungryKC,1,12
